city,pincode,date,population_density,no_of_hospitals,avg_capacity,pm2_5,pm10,temperature_mean_c,relative_humidity_mean,uv_index_mean,rain_mm,is_weekend,is_festival,school_open,month,respiratory_risk,flu_risk,vector_risk,gastro_risk,patient_load,respiratory_cases,flu_cases,vector_cases,gastro_cases,other_cases
Mumbai,400006,2025-04-03,32632,9,352,65.3,71.7,31.7,86.7,7.8,1.8,0,0,1,4,0.242,0.13,0.427,0.07,371,78,41,157,31,64
Mumbai,400006,2025-04-04,32632,9,352,35.1,39.4,28.5,88.7,8.5,0.2,0,0,1,4,0.061,0.13,0.435,0.07,338,18,47,168,28,77
Mumbai,400006,2025-04-05,32632,9,352,53.1,59.8,31.4,92.0,7.6,0.1,1,0,1,4,0.168,0.13,0.448,0.07,361,56,40,151,22,92
Mumbai,400006,2025-04-06,32632,9,352,79.0,88.4,29.8,85.5,8.1,1.1,1,0,1,4,0.324,0.13,0.422,0.07,383,103,45,140,16,79
Mumbai,400006,2025-04-07,32632,9,352,42.7,66.8,30.4,79.4,8.7,1.3,0,0,1,4,0.106,0.13,0.398,0.07,330,43,47,142,19,79
Mumbai,400006,2025-04-08,32632,9,352,51.7,70.1,31.0,85.7,7.9,0.2,0,0,1,4,0.16,0.13,0.423,0.07,355,56,52,138,25,84
Mumbai,400006,2025-04-09,32632,9,352,45.6,75.8,32.9,83.3,7.0,0.0,0,0,1,4,0.124,0.13,0.413,0.079,344,33,43,151,29,88
Mumbai,400006,2025-04-10,32632,9,352,31.1,39.0,31.9,83.9,8.6,0.8,0,0,1,4,0.037,0.13,0.416,0.07,317,13,40,162,21,81
Mumbai,400006,2025-04-11,32632,9,352,48.2,67.2,30.4,87.9,6.9,0.3,0,0,1,4,0.139,0.13,0.432,0.07,341,46,52,145,13,85
Mumbai,400006,2025-04-12,32632,9,352,71.3,78.6,32.4,80.6,7.9,3.6,1,0,1,4,0.278,0.13,0.423,0.074,376,82,36,134,35,89
Mumbai,400006,2025-04-13,32632,9,352,59.0,75.8,30.7,95.0,7.6,0.2,1,0,1,4,0.204,0.13,0.46,0.07,375,78,41,146,20,90
Mumbai,400006,2025-04-14,32632,9,352,52.4,76.5,29.9,80.7,8.0,2.0,0,0,1,4,0.164,0.13,0.403,0.07,317,42,44,133,32,66
Mumbai,400006,2025-04-15,32632,9,352,66.1,81.5,31.7,92.2,8.0,0.0,0,0,1,4,0.247,0.13,0.449,0.07,346,72,49,136,21,68
Mumbai,400006,2025-04-16,32632,9,352,54.6,69.9,28.9,85.2,8.3,0.8,0,0,1,4,0.178,0.13,0.421,0.07,339,57,41,134,26,81
Mumbai,400006,2025-04-17,32632,9,352,42.7,56.0,31.5,84.6,7.7,0.3,0,0,1,4,0.106,0.13,0.418,0.07,342,34,39,154,26,89
Mumbai,400006,2025-04-18,32632,9,352,56.9,69.3,34.2,82.6,7.4,0.2,0,0,1,4,0.191,0.13,0.41,0.092,328,54,39,126,23,86
Mumbai,400006,2025-04-19,32632,9,352,66.7,77.0,31.4,77.4,7.5,5.4,1,0,1,4,0.25,0.13,0.409,0.07,364,91,39,130,21,83
Mumbai,400006,2025-04-20,32632,9,352,58.8,78.1,29.9,77.7,8.6,2.2,1,0,1,4,0.203,0.13,0.391,0.07,329,60,26,139,27,77
Mumbai,400006,2025-04-21,32632,9,352,63.6,79.4,30.5,81.3,8.2,1.4,0,0,1,4,0.231,0.13,0.405,0.07,347,75,42,117,24,89
Mumbai,400006,2025-04-22,32632,9,352,62.5,83.4,31.7,67.9,8.3,1.2,0,0,1,4,0.225,0.13,0.352,0.07,361,80,47,115,24,95
Mumbai,400006,2025-04-23,32632,9,352,62.2,59.4,30.5,86.1,9.4,0.2,0,0,1,4,0.223,0.13,0.424,0.07,359,70,57,142,24,66
Mumbai,400006,2025-04-24,32632,9,352,42.8,67.4,31.1,79.6,7.2,2.5,0,0,1,4,0.107,0.13,0.398,0.07,309,36,40,120,22,91
Mumbai,400006,2025-04-25,32632,9,352,64.5,81.6,29.1,85.0,8.3,3.2,0,0,1,4,0.237,0.13,0.44,0.07,338,77,46,123,26,66
Mumbai,400006,2025-04-26,32632,9,352,54.0,88.4,32.6,83.0,8.2,0.0,1,0,1,4,0.174,0.13,0.412,0.076,373,52,45,136,31,109
Mumbai,400006,2025-04-27,32632,9,352,60.7,76.0,31.1,71.0,8.1,1.6,1,0,1,4,0.214,0.13,0.364,0.07,376,85,44,133,29,85
Mumbai,400006,2025-04-28,32632,9,352,62.3,72.7,32.0,83.2,7.7,0.4,0,0,1,4,0.224,0.13,0.413,0.07,341,57,38,146,13,87
Mumbai,400006,2025-04-29,32632,9,352,64.2,70.2,29.5,84.2,8.4,4.0,0,0,1,4,0.235,0.13,0.437,0.07,332,65,46,132,15,74
Mumbai,400006,2025-04-30,32632,9,352,58.2,77.1,30.7,80.6,7.0,0.1,0,0,1,4,0.199,0.13,0.402,0.07,338,67,52,118,22,79
Mumbai,400006,2025-05-01,32632,9,352,56.1,71.2,30.4,79.3,8.4,0.7,0,0,0,5,0.186,0.1,0.397,0.07,331,72,36,126,10,87
Mumbai,400006,2025-05-02,32632,9,352,48.9,66.1,29.7,80.1,7.6,0.2,0,0,0,5,0.143,0.1,0.401,0.07,342,53,42,132,29,86
Mumbai,400006,2025-05-03,32632,9,352,51.6,67.2,30.5,83.1,9.0,0.7,1,0,0,5,0.16,0.1,0.412,0.07,359,57,27,159,30,86
Mumbai,400006,2025-05-04,32632,9,352,57.3,77.0,29.1,85.2,7.6,1.2,1,0,0,5,0.194,0.1,0.421,0.07,350,60,35,143,31,81
Mumbai,400006,2025-05-05,32632,9,352,42.8,62.0,30.1,85.1,7.8,1.6,0,0,0,5,0.107,0.1,0.42,0.07,337,28,29,158,28,94
Mumbai,400006,2025-05-06,32632,9,352,51.9,61.9,29.3,69.5,9.2,0.4,0,0,0,5,0.161,0.1,0.358,0.07,359,65,31,140,25,98
Mumbai,400006,2025-05-07,32632,9,352,50.8,55.3,29.7,82.3,8.1,0.9,0,0,0,5,0.155,0.1,0.409,0.07,346,47,35,147,28,89
Mumbai,400006,2025-05-08,32632,9,352,63.3,77.5,30.6,78.1,7.2,0.2,0,0,0,5,0.23,0.1,0.392,0.07,349,82,38,140,20,69
Mumbai,400006,2025-05-09,32632,9,352,46.9,45.2,30.2,80.5,6.9,1.1,0,0,0,5,0.132,0.1,0.402,0.07,322,43,37,125,24,93
Mumbai,400006,2025-05-10,32632,9,352,57.4,75.6,31.3,70.3,7.4,1.2,1,0,0,5,0.195,0.1,0.361,0.07,351,72,35,141,26,77
Mumbai,400006,2025-05-11,32632,9,352,68.9,72.9,29.7,84.1,7.4,0.2,1,0,0,5,0.264,0.1,0.416,0.07,365,94,33,136,27,75
Mumbai,400006,2025-05-12,32632,9,352,50.0,54.7,29.4,73.0,8.6,0.1,0,0,0,5,0.15,0.1,0.372,0.07,319,55,31,121,23,89
Mumbai,400006,2025-05-13,32632,9,352,58.8,78.8,30.2,84.0,8.6,0.4,0,0,0,5,0.203,0.1,0.416,0.07,350,66,42,137,25,80
Mumbai,400006,2025-05-14,32632,9,352,54.4,51.9,27.9,76.5,7.4,1.9,0,0,0,5,0.177,0.1,0.386,0.07,322,54,34,125,24,85
Mumbai,400006,2025-05-15,32632,9,352,54.1,86.6,30.4,87.1,8.5,1.4,0,0,0,5,0.174,0.1,0.429,0.07,351,58,37,135,28,93
Mumbai,400006,2025-05-16,32632,9,352,59.8,75.9,31.3,78.1,8.4,4.9,0,0,0,5,0.209,0.1,0.412,0.07,350,66,34,140,23,87
Mumbai,400006,2025-05-17,32632,9,352,57.7,64.6,29.8,78.7,9.6,0.1,1,0,0,5,0.196,0.1,0.395,0.07,346,69,48,119,22,88
Mumbai,400006,2025-05-18,32632,9,352,61.8,82.1,29.3,81.8,7.1,3.1,1,0,0,5,0.221,0.1,0.427,0.07,375,79,36,150,22,88
Mumbai,400006,2025-05-19,32632,9,352,48.8,70.3,29.3,86.2,7.4,6.3,0,0,0,5,0.143,0.1,0.445,0.07,347,50,28,156,32,81
Mumbai,400006,2025-05-20,32632,9,352,46.0,60.6,29.8,83.6,8.0,1.6,0,0,0,5,0.126,0.1,0.415,0.07,332,50,28,159,16,79
Mumbai,400006,2025-05-21,32632,9,352,66.0,78.8,30.4,77.7,7.7,1.3,0,0,0,5,0.246,0.1,0.391,0.07,351,77,23,154,22,75
Mumbai,400006,2025-05-22,32632,9,352,60.0,76.6,31.4,76.6,7.3,0.0,0,0,0,5,0.21,0.1,0.387,0.07,335,68,37,116,16,98
Mumbai,400006,2025-05-23,32632,9,352,61.8,64.5,30.4,72.4,8.8,1.5,0,0,0,5,0.221,0.1,0.369,0.07,326,65,39,130,15,77
Mumbai,400006,2025-05-24,32632,9,352,51.1,69.1,31.3,72.6,7.4,0.1,1,0,0,5,0.156,0.1,0.37,0.07,356,53,32,144,34,93
Mumbai,400006,2025-05-25,32632,9,352,55.1,58.5,29.6,71.7,7.1,0.1,1,0,0,5,0.181,0.1,0.367,0.07,348,65,40,119,29,95
Mumbai,400006,2025-05-26,32632,9,352,55.7,71.7,30.1,79.8,8.2,0.6,0,0,0,5,0.184,0.1,0.399,0.07,332,52,42,117,29,92
Mumbai,400006,2025-05-27,32632,9,352,46.2,62.7,30.7,72.6,7.9,0.9,0,0,0,5,0.127,0.1,0.37,0.07,323,36,34,139,23,91
Mumbai,400006,2025-05-28,32632,9,352,54.0,58.1,30.3,71.9,8.2,0.0,0,0,0,5,0.174,0.1,0.368,0.07,335,67,39,128,26,75
Mumbai,400006,2025-05-29,32632,9,352,43.4,50.2,29.2,81.1,8.0,1.7,0,0,0,5,0.11,0.1,0.404,0.07,340,31,44,150,21,94
Mumbai,400006,2025-05-30,32632,9,352,59.3,69.5,29.7,76.2,7.3,0.5,0,0,0,5,0.206,0.1,0.385,0.07,351,68,27,150,26,80
Mumbai,400006,2025-05-31,32632,9,352,70.4,85.7,29.1,74.6,7.7,1.3,1,0,0,5,0.272,0.1,0.378,0.07,365,88,49,128,17,83
Mumbai,400006,2025-06-01,32632,9,352,65.4,72.4,30.7,77.1,8.8,0.3,1,0,1,6,0.243,0.13,0.388,0.07,352,81,44,133,26,68
Mumbai,400006,2025-06-02,32632,9,352,55.7,79.8,29.6,81.7,8.3,0.1,0,0,1,6,0.184,0.13,0.407,0.07,333,45,56,130,21,81
Mumbai,400006,2025-06-03,32632,9,352,56.1,75.4,28.0,73.8,9.4,0.1,0,0,1,6,0.187,0.13,0.375,0.07,342,63,44,121,26,88
Mumbai,400006,2025-06-04,32632,9,352,55.7,67.2,29.1,77.9,8.6,0.3,0,0,1,6,0.184,0.13,0.391,0.07,346,69,43,139,21,74
Mumbai,400006,2025-06-05,32632,9,352,48.4,75.6,29.4,81.5,7.9,0.4,0,0,1,6,0.14,0.13,0.406,0.07,324,50,48,121,24,81
Mumbai,400006,2025-06-06,32632,9,352,64.6,73.2,29.9,74.8,7.4,0.6,0,0,1,6,0.237,0.13,0.379,0.07,326,77,54,89,19,87
Mumbai,400006,2025-06-07,32632,9,352,63.8,83.9,27.7,73.1,8.3,1.0,1,0,1,6,0.233,0.13,0.372,0.07,359,103,36,122,22,76
Mumbai,400006,2025-06-08,32632,9,352,57.4,71.0,27.0,75.8,7.3,0.1,1,0,1,6,0.194,0.13,0.383,0.07,351,68,44,139,26,74
Mumbai,400006,2025-06-09,32632,9,352,45.1,57.9,29.4,82.6,8.0,1.1,0,0,1,6,0.121,0.13,0.41,0.07,346,48,51,142,26,79
Mumbai,400006,2025-06-10,32632,9,352,63.9,76.6,30.2,65.3,7.7,3.0,0,0,1,6,0.234,0.13,0.341,0.07,317,80,38,103,26,70
Mumbai,400006,2025-06-11,32632,9,352,55.5,67.7,29.1,78.8,7.4,0.0,0,0,1,6,0.183,0.13,0.395,0.07,354,57,43,153,22,79
Mumbai,400006,2025-06-12,32632,9,352,59.3,74.3,28.8,75.2,8.3,2.8,0,0,1,6,0.206,0.13,0.381,0.07,344,65,50,133,23,73
Mumbai,400006,2025-06-13,32632,9,352,63.0,86.2,27.6,73.2,8.4,2.4,0,0,1,6,0.228,0.13,0.373,0.07,351,81,38,141,20,71
Mumbai,400006,2025-06-14,32632,9,352,47.3,47.6,30.5,71.5,6.4,2.2,1,0,1,6,0.134,0.13,0.366,0.07,344,50,49,124,25,96
Mumbai,400006,2025-06-15,32632,9,352,55.6,73.6,29.5,81.6,8.3,0.2,1,0,1,6,0.183,0.13,0.406,0.07,351,49,40,151,16,95
Mumbai,400006,2025-06-16,32632,9,352,64.6,76.2,29.0,70.9,7.0,1.8,0,0,1,6,0.238,0.13,0.364,0.07,349,72,53,139,15,70
Mumbai,400006,2025-06-17,32632,9,352,58.4,80.1,29.9,86.5,7.1,1.3,0,0,1,6,0.201,0.13,0.426,0.07,328,61,32,141,20,74
Mumbai,400006,2025-06-18,32632,9,352,59.3,70.4,29.0,79.7,8.1,0.7,0,0,1,6,0.206,0.13,0.399,0.07,342,58,51,141,19,73
Mumbai,400006,2025-06-19,32632,9,352,57.9,66.0,28.2,74.1,8.4,0.0,0,0,1,6,0.198,0.13,0.376,0.07,314,57,40,125,19,73
Mumbai,400006,2025-06-20,32632,9,352,69.3,87.0,28.1,64.8,8.0,1.0,0,0,1,6,0.266,0.13,0.339,0.07,321,87,38,87,25,84
Mumbai,400006,2025-06-21,32632,9,352,56.1,64.9,27.0,74.8,7.4,0.0,1,0,1,6,0.187,0.13,0.379,0.07,356,70,39,126,27,94
Mumbai,400006,2025-06-22,32632,9,352,50.5,58.1,26.4,74.1,7.8,0.0,1,0,1,6,0.153,0.13,0.376,0.07,344,54,48,129,22,91
Mumbai,400006,2025-06-23,32632,9,352,59.6,79.3,27.9,69.0,7.6,0.0,0,0,1,6,0.208,0.13,0.356,0.07,335,71,36,124,22,82
Mumbai,400006,2025-06-24,32632,9,352,53.4,76.9,29.8,60.8,7.7,1.3,0,0,1,6,0.17,0.13,0.323,0.07,355,71,44,119,17,104
Mumbai,400006,2025-06-25,32632,9,352,50.7,59.6,31.7,77.3,7.3,1.8,0,0,1,6,0.154,0.13,0.389,0.07,351,56,56,149,22,68
Mumbai,400006,2025-06-26,32632,9,352,62.9,76.2,28.4,70.0,6.4,1.3,0,0,1,6,0.227,0.13,0.36,0.07,319,63,42,110,23,81
Mumbai,400006,2025-06-27,32632,9,352,59.7,65.4,28.1,64.3,6.7,1.0,0,0,1,6,0.208,0.13,0.337,0.07,338,86,47,108,19,78
Mumbai,400006,2025-06-28,32632,9,352,55.4,75.1,27.2,78.9,7.0,1.3,1,0,1,6,0.182,0.13,0.396,0.07,356,49,49,136,32,90
Mumbai,400006,2025-06-29,32632,9,352,66.8,90.1,26.5,64.1,7.1,0.0,1,0,1,6,0.251,0.13,0.337,0.07,362,97,55,98,17,95
Mumbai,400006,2025-06-30,32632,9,352,46.8,56.2,28.8,66.8,7.2,2.0,0,0,1,6,0.131,0.13,0.347,0.07,333,46,51,115,29,92
Mumbai,400006,2025-07-01,32632,9,352,73.8,72.9,27.3,72.1,6.9,2.1,0,0,1,7,0.293,0.13,0.368,0.07,329,99,40,105,18,67
Mumbai,400006,2025-07-02,32632,9,352,64.2,86.8,27.6,77.0,6.3,8.0,0,0,1,7,0.235,0.13,0.408,0.07,324,68,43,122,17,74
Mumbai,400006,2025-07-03,32632,9,352,50.5,58.9,29.4,74.0,6.9,6.1,0,0,1,7,0.153,0.13,0.396,0.07,341,59,40,140,13,89
Mumbai,400006,2025-07-04,32632,9,352,59.5,68.5,29.6,76.3,6.9,2.9,0,0,1,7,0.207,0.13,0.385,0.07,338,80,39,128,26,65
Mumbai,400006,2025-07-05,32632,9,352,56.2,78.1,25.7,73.5,7.0,2.3,1,0,1,7,0.187,0.13,0.374,0.07,367,74,43,132,21,97
Mumbai,400006,2025-07-06,32632,9,352,53.2,68.8,28.3,65.4,6.7,5.8,1,0,1,7,0.169,0.13,0.362,0.07,378,54,53,137,16,118
Mumbai,400006,2025-07-07,32632,9,352,58.3,58.6,28.3,67.1,7.5,0.2,0,0,1,7,0.2,0.13,0.348,0.07,343,67,44,122,32,78
Mumbai,400006,2025-07-08,32632,9,352,50.0,55.5,26.4,74.3,6.2,6.0,0,0,1,7,0.15,0.13,0.397,0.07,334,44,47,136,26,81
Mumbai,400006,2025-07-09,32632,9,352,60.0,64.0,27.4,68.6,6.4,8.2,0,0,1,7,0.21,0.13,0.375,0.07,351,61,47,140,23,80
Mumbai,400006,2025-07-10,32632,9,352,72.9,91.2,29.1,70.9,4.8,2.1,0,0,1,7,0.287,0.13,0.364,0.07,343,97,48,109,28,61
Mumbai,400006,2025-07-11,32632,9,352,48.5,65.9,27.9,72.2,6.2,20.5,0,0,1,7,0.141,0.13,0.389,0.07,335,43,43,140,21,88
Mumbai,400006,2025-07-12,32632,9,352,61.7,81.2,28.5,70.1,7.1,5.4,1,0,1,7,0.22,0.13,0.38,0.07,359,79,53,128,22,77
Mumbai,400006,2025-07-13,32632,9,352,54.4,65.3,29.2,65.3,7.6,12.2,1,0,1,7,0.176,0.13,0.361,0.07,354,61,40,127,27,99
Mumbai,400006,2025-07-14,32632,9,352,66.9,82.6,27.8,82.8,5.2,3.2,0,0,1,7,0.251,0.13,0.431,0.07,345,73,38,137,25,72
Mumbai,400006,2025-07-15,32632,9,352,61.7,74.3,26.6,78.8,7.1,1.9,0,0,1,7,0.22,0.13,0.395,0.07,344,71,47,109,29,88
Mumbai,400006,2025-07-16,32632,9,352,65.1,86.2,27.4,59.6,7.8,4.5,0,0,1,7,0.241,0.13,0.338,0.07,347,87,47,109,31,73
Mumbai,400006,2025-07-17,32632,9,352,64.5,80.6,23.5,62.6,7.1,0.8,0,0,1,7,0.237,0.13,0.33,0.07,338,75,51,112,20,80
Mumbai,400006,2025-07-18,32632,9,352,54.3,81.0,28.7,69.4,7.3,3.9,0,0,1,7,0.176,0.13,0.378,0.07,331,51,39,136,12,93
Mumbai,400006,2025-07-19,32632,9,352,52.4,79.8,26.4,65.9,6.1,2.0,1,0,1,7,0.165,0.13,0.344,0.07,382,57,50,142,19,114
Mumbai,400006,2025-07-20,32632,9,352,53.8,53.0,27.3,70.4,5.9,3.4,1,0,1,7,0.173,0.13,0.382,0.07,335,56,43,117,24,95
Mumbai,400006,2025-07-21,32632,9,352,53.9,73.9,27.0,68.8,6.6,0.4,0,0,1,7,0.174,0.13,0.355,0.07,327,65,43,119,23,77
Mumbai,400006,2025-07-22,32632,9,352,47.7,55.4,27.0,66.3,7.7,3.9,0,0,1,7,0.136,0.13,0.365,0.07,333,49,57,141,22,64
Mumbai,400006,2025-07-23,32632,9,352,57.6,78.9,29.6,64.7,6.6,8.0,0,0,1,7,0.196,0.13,0.359,0.07,346,66,51,125,24,80
Mumbai,400006,2025-07-24,32632,9,352,55.2,60.7,29.0,81.6,7.1,6.9,0,0,1,7,0.181,0.13,0.427,0.07,352,57,49,130,32,84
Mumbai,400006,2025-07-25,32632,9,352,51.9,56.3,28.0,71.2,6.3,12.5,0,0,1,7,0.161,0.13,0.385,0.07,341,58,46,140,19,78
Mumbai,400006,2025-07-26,32632,9,352,54.2,61.2,25.5,65.6,6.1,2.5,1,0,1,7,0.175,0.13,0.342,0.07,358,76,48,128,15,91
Mumbai,400006,2025-07-27,32632,9,352,60.5,79.6,28.9,72.8,6.0,1.7,1,0,1,7,0.213,0.13,0.371,0.07,359,79,53,122,23,82
Mumbai,400006,2025-07-28,32632,9,352,77.2,110.3,27.4,76.1,5.4,5.0,0,0,1,7,0.313,0.13,0.404,0.07,358,89,35,131,30,73
Mumbai,400006,2025-07-29,32632,9,352,53.6,60.6,26.3,76.6,6.6,3.1,0,0,1,7,0.172,0.13,0.406,0.07,334,58,41,132,20,83
Mumbai,400006,2025-07-30,32632,9,352,55.3,75.4,25.7,72.2,5.7,9.6,0,0,1,7,0.182,0.13,0.389,0.07,330,68,48,123,17,74
Mumbai,400006,2025-07-31,32632,9,352,64.0,84.6,26.0,67.5,5.6,5.7,0,0,1,7,0.234,0.13,0.37,0.07,354,86,47,123,21,77
Mumbai,400006,2025-08-01,32632,9,352,68.9,80.7,24.2,71.3,5.5,2.0,0,0,1,8,0.263,0.13,0.365,0.07,370,85,35,135,25,90
Mumbai,400006,2025-08-02,32632,9,352,45.7,58.3,25.3,75.8,5.6,0.2,1,0,1,8,0.124,0.13,0.383,0.07,353,59,48,138,20,88
Mumbai,400006,2025-08-03,32632,9,352,60.7,82.7,28.1,60.5,5.3,0.0,1,0,1,8,0.214,0.13,0.322,0.07,356,74,48,108,26,100
Mumbai,400006,2025-08-04,32632,9,352,49.7,64.1,25.6,74.7,6.2,0.4,0,0,1,8,0.148,0.13,0.379,0.07,308,51,33,110,26,88
Mumbai,400006,2025-08-05,32632,9,352,54.2,72.8,26.4,63.1,6.5,0.7,0,0,1,8,0.175,0.13,0.333,0.07,327,57,56,123,22,69
Mumbai,400006,2025-08-06,32632,9,352,54.0,67.4,25.6,77.8,6.5,0.3,0,0,1,8,0.174,0.13,0.391,0.07,353,50,50,154,20,79
Mumbai,400006,2025-08-07,32632,9,352,62.9,70.0,26.5,65.1,6.5,4.8,0,0,1,8,0.228,0.13,0.361,0.07,328,64,41,110,29,84
Mumbai,400006,2025-08-08,32632,9,352,33.5,58.1,25.7,66.6,5.8,1.6,0,0,1,8,0.051,0.13,0.346,0.07,300,21,42,127,23,87
Mumbai,400006,2025-08-09,32632,9,352,63.1,68.6,24.4,70.6,6.3,2.9,1,0,1,8,0.229,0.13,0.362,0.07,380,85,63,119,17,96
Mumbai,400006,2025-08-10,32632,9,352,67.0,90.5,27.6,66.7,4.4,0.8,1,0,1,8,0.252,0.13,0.347,0.07,346,78,47,113,26,82
Mumbai,400006,2025-08-11,32632,9,352,44.9,65.9,25.5,64.0,4.1,0.3,0,0,1,8,0.12,0.13,0.336,0.07,328,49,39,109,40,91
Mumbai,400006,2025-08-12,32632,9,352,58.4,68.8,27.3,69.1,5.7,1.4,0,0,1,8,0.201,0.13,0.356,0.07,340,63,43,125,26,83
Mumbai,400006,2025-08-13,32632,9,352,68.6,80.6,27.6,65.5,5.9,0.1,0,0,1,8,0.262,0.13,0.342,0.07,338,84,43,118,26,67
Mumbai,400006,2025-08-14,32632,9,352,59.1,88.0,25.7,63.8,5.5,0.0,0,0,1,8,0.205,0.13,0.335,0.07,314,66,36,108,16,88
Mumbai,400006,2025-08-15,32632,9,352,49.5,62.0,26.6,65.8,5.5,1.3,0,1,1,8,0.347,0.33,0.343,0.09,370,86,106,95,16,67
Mumbai,400006,2025-08-16,32632,9,352,68.3,81.6,27.2,57.4,6.0,1.0,1,0,1,8,0.26,0.13,0.31,0.07,349,88,48,115,24,74
Mumbai,400006,2025-08-17,32632,9,352,56.5,72.1,26.9,67.3,4.3,0.1,1,0,1,8,0.189,0.13,0.349,0.07,362,75,40,142,25,80
Mumbai,400006,2025-08-18,32632,9,352,70.3,81.3,25.9,64.4,5.3,3.4,0,0,1,8,0.272,0.13,0.358,0.07,359,76,62,117,22,82
Mumbai,400006,2025-08-19,32632,9,352,57.4,63.1,25.1,71.9,5.0,0.8,0,0,1,8,0.194,0.13,0.368,0.07,347,74,46,109,33,85
Mumbai,400006,2025-08-20,32632,9,352,61.5,70.8,24.9,68.0,5.2,3.1,0,0,1,8,0.219,0.13,0.372,0.07,353,87,38,133,26,69
Mumbai,400006,2025-08-21,32632,9,352,59.9,80.5,25.0,63.8,5.4,0.3,0,0,1,8,0.209,0.13,0.335,0.07,340,92,46,103,23,76
Mumbai,400006,2025-08-22,32632,9,352,68.4,90.3,25.9,77.0,5.7,1.1,0,0,1,8,0.26,0.13,0.388,0.07,361,93,36,138,17,77
Mumbai,400006,2025-08-23,32632,9,352,45.5,59.8,25.2,63.0,6.6,0.1,1,0,1,8,0.123,0.13,0.332,0.07,361,44,65,139,22,91
Mumbai,400006,2025-08-24,32632,9,352,45.0,68.2,26.9,70.7,3.6,0.2,1,0,1,8,0.12,0.13,0.363,0.07,350,50,52,138,24,86
Mumbai,400006,2025-08-25,32632,9,352,53.3,64.4,24.8,67.0,4.7,0.2,0,0,1,8,0.17,0.13,0.348,0.07,325,53,46,112,19,95
Mumbai,400006,2025-08-26,32632,9,352,51.6,75.7,27.4,74.9,5.3,0.0,0,0,1,8,0.16,0.13,0.38,0.07,330,34,50,136,32,78
Mumbai,400006,2025-08-27,32632,9,352,58.0,80.6,24.9,70.5,5.3,0.2,0,0,1,8,0.198,0.13,0.362,0.07,326,64,45,108,24,85
Mumbai,400006,2025-08-28,32632,9,352,55.5,79.1,24.8,71.8,6.1,0.7,0,0,1,8,0.183,0.13,0.367,0.07,348,58,42,140,17,91
Mumbai,400006,2025-08-29,32632,9,352,63.7,84.8,25.2,75.6,5.3,0.0,0,0,1,8,0.232,0.13,0.382,0.07,355,82,44,126,23,80
Mumbai,400006,2025-08-30,32632,9,352,67.3,68.5,25.5,75.7,4.1,0.0,1,0,1,8,0.254,0.13,0.383,0.07,364,74,43,135,32,80
Mumbai,400006,2025-08-31,32632,9,352,58.6,66.9,25.0,63.0,4.5,0.0,1,0,1,8,0.201,0.13,0.332,0.07,355,71,50,128,21,85
Mumbai,400006,2025-09-01,32632,9,352,66.0,81.4,25.1,72.1,4.7,3.8,0,0,1,9,0.246,0.13,0.388,0.07,346,83,41,131,26,65
Mumbai,400006,2025-09-02,32632,9,352,54.6,68.5,25.0,66.9,4.4,1.1,0,0,1,9,0.177,0.13,0.348,0.07,320,65,40,107,25,83
Mumbai,400006,2025-09-03,32632,9,352,52.2,52.5,26.2,64.9,5.7,0.1,0,0,1,9,0.163,0.13,0.339,0.07,348,54,52,120,26,96
Mumbai,400006,2025-09-04,32632,9,352,55.8,70.7,27.5,65.3,3.7,0.4,0,0,1,9,0.185,0.13,0.341,0.07,313,69,42,104,21,77
Mumbai,400006,2025-09-05,32632,9,352,60.2,80.3,25.4,75.5,4.9,0.4,0,0,1,9,0.211,0.13,0.382,0.07,347,74,55,129,19,70
Mumbai,400006,2025-09-06,32632,9,352,62.2,80.2,24.6,70.7,5.6,0.4,1,0,1,9,0.223,0.13,0.363,0.07,359,70,43,141,22,83
Mumbai,400006,2025-09-07,32632,9,352,54.5,70.9,25.9,67.0,3.7,1.0,1,0,1,9,0.177,0.13,0.348,0.07,347,59,42,129,19,98
Mumbai,400006,2025-09-08,32632,9,352,53.0,71.7,23.7,70.4,4.7,5.2,0,0,1,9,0.168,0.13,0.381,0.07,346,55,47,145,24,75
Mumbai,400006,2025-09-09,32632,9,352,61.7,84.8,25.4,62.9,4.9,0.2,0,0,1,9,0.22,0.13,0.332,0.07,357,84,47,116,30,80
Mumbai,400006,2025-09-10,32632,9,352,65.3,72.7,25.1,72.6,4.5,3.6,0,0,1,9,0.242,0.13,0.39,0.07,340,84,54,130,14,58
Mumbai,400006,2025-09-11,32632,9,352,34.5,48.4,24.8,71.1,5.1,0.1,0,0,1,9,0.057,0.13,0.364,0.07,324,16,55,139,24,90
Mumbai,400006,2025-09-12,32632,9,352,71.3,97.8,26.7,61.2,6.1,0.0,0,0,1,9,0.278,0.13,0.325,0.07,336,93,48,98,26,71
Mumbai,400006,2025-09-13,32632,9,352,46.2,61.5,25.4,67.4,5.8,4.9,1,0,1,9,0.127,0.13,0.37,0.07,361,47,42,136,25,111
Mumbai,400006,2025-09-14,32632,9,352,44.4,62.7,26.6,63.0,5.2,0.1,1,0,1,9,0.116,0.13,0.332,0.07,324,38,48,125,24,89
Mumbai,400006,2025-09-15,32632,9,352,59.2,73.3,23.4,79.8,5.5,3.1,0,0,1,9,0.205,0.13,0.419,0.07,329,54,42,137,30,66
